# [2025-02-18 00:22:33,184] INFO: Loading Hamiltonian from saved file
# [2025-02-18 00:22:35,407] INFO: Setting up the training loop
# [2025-02-18 00:22:36,672] INFO: Initializing parameters and states
# [2025-02-18 00:22:45,710] INFO: Burning in the sampler for 100 steps
# [2025-02-18 00:22:52,917] INFO: Start training
# HF energy from loaded: -101.70472113364448
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
93	-102.3690	-102.3690	-101.6448	0.9929	12.2102	0.1187	2.9e-04	10.3866
94	-102.3432	-102.3432	-101.6151	0.9929	12.2467	0.1191	2.9e-04	10.3686
95	-102.3666	-102.3666	-101.6041	0.9926	12.5293	0.1218	2.9e-04	10.3720
96	-102.3437	-102.3437	-101.5140	0.9919	13.0538	0.1271	2.9e-04	10.3606
97	-102.3425	-102.3425	-101.5024	0.9918	13.1410	0.1279	2.9e-04	10.3587
98	-102.3595	-102.3595	-101.5107	0.9917	13.1975	0.1284	2.9e-04	10.3676
99	-102.3697	-102.3697	-101.4522	0.9910	13.7195	0.1336	2.9e-04	10.3881
100	-102.3251	-102.3251	-101.3591	0.9906	14.0691	0.1370	2.9e-04	10.3847
101	-102.3703	-102.3703	-101.3735	0.9903	14.2974	0.1392	2.9e-04	10.3952
102	-102.3543	-102.3543	-101.3627	0.9903	14.2609	0.1389	2.9e-04	10.3703
103	-102.3727	-102.3727	-101.3421	0.9899	14.5343	0.1415	2.9e-04	10.3558
104	-102.3828	-102.3828	-101.2931	0.9894	14.9303	0.1454	2.9e-04	10.3505
105	-102.3533	-102.3533	-101.2477	0.9892	15.0414	0.1466	2.9e-04	10.3732
106	-102.3801	-102.3801	-101.2867	0.9893	14.9649	0.1457	2.9e-04	10.3725
107	-102.3388	-102.3388	-101.2336	0.9892	15.0345	0.1465	2.9e-04	10.3927
108	-102.3668	-102.3668	-101.2515	0.9891	15.1131	0.1472	2.9e-04	10.3588
109	-102.3729	-102.3729	-101.2283	0.9888	15.2985	0.1491	2.9e-04	10.3457
110	-102.3664	-102.3664	-101.1890	0.9885	15.5216	0.1512	2.9e-04	10.3617
111	-102.3307	-102.3307	-101.1396	0.9884	15.6046	0.1521	2.9e-04	10.3870
112	-102.3703	-102.3703	-101.1597	0.9882	15.7330	0.1533	2.9e-04	10.3676
113	-102.4043	-102.4043	-101.1803	0.9880	15.8178	0.1541	2.9e-04	10.3889
114	-102.3903	-102.3903	-101.1386	0.9878	15.9973	0.1559	2.9e-04	10.3639
115	-102.3257	-102.3257	-101.0201	0.9872	16.3239	0.1592	2.9e-04	10.3612
116	-102.3721	-102.3721	-101.0315	0.9869	16.5403	0.1613	2.9e-04	10.3725
117	-102.3938	-102.3938	-101.0402	0.9868	16.6218	0.1621	2.9e-04	10.3726
118	-102.3524	-102.3524	-100.9777	0.9866	16.7476	0.1633	2.9e-04	10.3891
119	-102.3734	-102.3734	-100.9191	0.9858	17.2182	0.1679	2.9e-04	10.3914
120	-102.3659	-102.3659	-100.8677	0.9854	17.4742	0.1704	2.9e-04	10.3738
121	-102.3868	-102.3868	-100.7709	0.9842	18.1405	0.1769	2.9e-04	10.3530
122	-102.4108	-102.4108	-100.7722	0.9840	18.2739	0.1782	2.9e-04	10.3758
123	-102.3693	-102.3693	-100.6862	0.9836	18.5128	0.1806	2.9e-04	10.3720
124	-102.3800	-102.3800	-100.7040	0.9836	18.4709	0.1802	2.9e-04	10.3802
125	-102.3893	-102.3893	-100.7440	0.9839	18.2940	0.1785	2.9e-04	10.3920
126	-102.4029	-102.4029	-100.7659	0.9840	18.2410	0.1780	2.9e-04	10.3663
127	-102.3866	-102.3866	-100.7716	0.9842	18.1339	0.1769	2.9e-04	10.3582
128	-102.4281	-102.4281	-100.7427	0.9835	18.5236	0.1807	2.9e-04	10.3747
129	-102.4169	-102.4169	-100.6338	0.9826	19.0456	0.1858	2.9e-04	10.3881
130	-102.4003	-102.4003	-100.6003	0.9824	19.1392	0.1867	2.9e-04	10.3839
131	-102.3381	-102.3381	-100.5365	0.9824	19.1331	0.1868	2.9e-04	10.3921
132	-102.3655	-102.3655	-100.5624	0.9824	19.1478	0.1869	2.9e-04	10.3721
133	-102.4054	-102.4054	-100.5702	0.9821	19.3266	0.1885	2.9e-04	10.3600
